Strategy,Won,Score,Remaining_plays,Target_hand_ratio
Full House,1,956,2,0.75
Full House,0,421,0,0.25
Full House,1,742,0,0.25
Full House,1,623,0,0.5
Full House,1,1344,2,1.0
Full House,1,772,0,0.5
Full House,0,503,0,0.25
Full House,1,783,2,0.5
Full House,1,708,0,0.5
Full House,1,722,0,0.5
Full House,0,516,0,0.25
Full House,1,771,0,0.5
Full House,1,1015,1,0.75
Full House,1,752,1,0.5
Full House,1,1496,2,1.0
Full House,1,1124,2,0.75
Full House,1,1184,2,1.0
Full House,0,256,0,0.0
Full House,1,727,1,0.5
Full House,1,711,0,0.5
Full House,0,506,0,0.25
Full House,1,668,0,0.5
Full House,1,827,2,0.5
Full House,0,479,0,0.25
Full House,0,354,0,0.25
Full House,1,1215,2,0.75
Full House,1,732,2,0.5
Full House,0,503,0,0.25
Full House,1,1335,3,0.75
Full House,1,811,2,0.5
Full House,1,976,2,0.75
Full House,1,702,0,0.5
Full House,0,454,0,0.25
Full House,1,744,1,0.5
Full House,1,828,2,0.5
Full House,1,647,0,0.5
Full House,1,871,1,0.75
Full House,1,951,1,0.75
Full House,1,960,1,0.75
Full House,1,947,2,0.75
Full House,1,880,2,0.75
Full House,1,1244,1,1.0
Full House,1,1180,1,1.0
Full House,1,908,0,0.75
Full House,1,747,2,0.5
Full House,1,936,1,0.75
Full House,1,1224,2,0.75
Full House,1,815,1,0.5
Full House,0,512,0,0.25
Full House,1,1060,2,0.75
Full House,1,1079,1,0.5
Full House,1,636,0,0.5
Full House,1,1164,1,1.0
Full House,1,816,0,0.5
Full House,1,963,1,0.75
Full House,1,1200,1,1.0
Full House,1,1027,2,0.75
Full House,1,788,2,0.5
Full House,1,1272,2,1.0
Full House,1,1008,2,0.75
Full House,1,1271,2,0.75
Full House,1,927,2,0.75
Full House,0,419,0,0.25
Full House,1,1236,2,1.0
Full House,0,511,0,0.25
Full House,1,1176,2,1.0
Full House,1,1236,2,1.0
Full House,1,772,2,0.5
Full House,0,508,0,0.25
Full House,1,927,0,0.75
Full House,1,732,0,0.5
Full House,1,972,2,0.75
Full House,1,911,2,0.75
Full House,1,1116,1,1.0
Full House,1,919,2,0.75
Full House,1,1464,2,1.0
Full House,1,896,1,0.75
Full House,1,627,0,0.5
Full House,0,402,0,0.25
Full House,1,652,0,0.5
Full House,1,1125,2,0.75
Full House,1,728,1,0.5
Full House,0,495,0,0.25
Full House,1,634,0,0.5
Full House,1,1160,1,1.0
Full House,1,1020,2,0.75
Full House,0,479,0,0.25
Full House,1,660,0,0.5
Full House,1,992,1,0.5
Full House,1,711,0,0.5
Full House,1,1068,1,1.0
Full House,1,723,0,0.5
Full House,1,695,1,0.5
Full House,1,1089,1,0.75
Full House,1,1024,2,0.75
Full House,1,1088,1,0.5
Full House,1,690,1,0.5
Full House,1,936,2,0.75
Full House,1,1076,1,0.75
Full House,1,960,1,0.75
Full House,1,1216,2,1.0
Full House,1,1132,2,1.0
Full House,0,499,0,0.25
Full House,1,951,2,0.75
Full House,1,1948,3,1.0
Full House,1,1024,2,0.75
Full House,1,952,0,0.5
Full House,1,1151,3,0.5
Full House,1,1124,2,0.5
Full House,1,939,1,0.75
Full House,1,984,1,0.75
Full House,1,1640,3,0.75
Full House,1,1520,3,1.0
Full House,1,984,2,0.75
Full House,1,803,2,0.5
Full House,1,1376,1,0.75
Full House,1,1112,1,1.0
Full House,1,992,1,0.75
Full House,1,1180,1,1.0
Full House,1,1316,2,1.0
Full House,1,1036,2,0.75
Full House,1,604,0,0.5
Full House,1,1276,1,0.75
Full House,1,1780,2,1.0
Full House,1,1056,2,0.75
Full House,1,972,2,0.75
Full House,1,984,1,0.75
Full House,1,2028,2,1.0
Full House,1,972,2,0.5
Full House,1,960,1,0.75
Full House,1,1128,3,0.5
Full House,1,1084,3,0.5
Full House,1,1248,1,0.5
Full House,1,1051,2,0.75
Full House,1,1020,2,0.75
Full House,1,932,1,0.75
Full House,1,1276,1,1.0
Full House,0,483,0,0.25
Full House,1,1192,1,1.0
Full House,1,776,0,0.5
Full House,0,470,0,0.25
Full House,1,701,1,0.5
Full House,1,1132,1,1.0
Full House,1,1180,2,1.0
Full House,1,1045,2,0.75
Full House,0,536,0,0.25
Full House,0,516,0,0.25
Full House,1,1024,1,0.75
Full House,1,1184,1,1.0
Full House,0,446,0,0.25
Full House,1,1168,2,1.0
Full House,1,1208,2,0.75
Full House,1,1136,2,1.0
Full House,1,948,1,0.75
Full House,0,488,0,0.25
Full House,1,1004,1,0.75
Full House,1,967,2,0.75
Full House,1,1508,2,1.0
Full House,1,1032,2,0.75
Full House,1,1316,2,1.0
Full House,1,767,2,0.5
Full House,1,1280,2,1.0
Full House,1,780,2,0.5
Full House,1,1356,1,0.75
Full House,1,1224,1,1.0
Full House,1,1064,1,0.75
Full House,0,531,0,0.25
Full House,1,1228,2,1.0
Full House,1,1132,2,1.0
Full House,1,768,2,0.5
Full House,1,972,1,0.75
Full House,1,1144,3,0.5
Full House,1,1208,3,0.5
Full House,1,716,0,0.5
Full House,1,1296,2,1.0
Full House,1,899,1,0.75
Full House,1,1024,2,0.75
Full House,1,1764,2,0.75
Full House,1,1204,2,1.0
Full House,1,725,0,0.5
Full House,1,740,0,0.5
Full House,0,482,0,0.25
Full House,1,1164,1,1.0
Full House,1,980,1,0.75
Full House,1,1264,2,1.0
Full House,1,1012,2,0.75
Full House,1,1024,2,0.5
Full House,1,1012,2,0.75
Full House,1,724,1,0.5
Full House,0,492,0,0.25
Full House,1,1128,2,0.75
Full House,1,956,0,0.75
Full House,0,563,0,0.5
Full House,1,723,0,0.5
Full House,1,996,1,0.5
Full House,0,459,0,0.25
Full House,1,1232,1,1.0
Full House,1,935,0,0.5
Full House,1,744,0,0.5
Full House,1,763,0,0.5
Full House,1,1044,2,0.75
Full House,1,1272,2,0.75
Full House,1,1200,2,1.0
Full House,1,784,1,0.5
Full House,1,1195,2,0.75
Full House,1,1196,1,1.0
Full House,1,1600,2,1.0
Full House,1,1052,2,0.75
Full House,1,861,2,0.5
Full House,1,696,0,0.5
Full House,1,1144,2,1.0
Full House,1,772,2,0.5
Full House,0,347,0,0.25
Full House,1,1056,2,0.75
Full House,0,436,0,0.25
Full House,1,1724,2,0.75
Full House,1,808,2,0.5
Full House,1,771,1,0.5
Full House,1,984,1,0.75
Full House,1,876,1,0.75
Full House,1,1348,2,0.75
Full House,1,1026,2,0.75
Full House,1,1220,2,1.0
Full House,1,808,2,0.5
Full House,1,715,2,0.5
Full House,1,848,2,0.5
Full House,1,1516,2,1.0
Full House,1,1212,3,0.75
Full House,1,1356,2,0.75
Full House,1,1260,1,1.0
Full House,1,900,1,0.5
Full House,1,947,2,0.75
Full House,0,482,0,0.25
Full House,1,1347,2,0.75
Full House,1,654,0,0.5
Full House,0,481,0,0.25
Full House,1,1148,1,1.0
Full House,1,1072,2,0.75
Full House,1,748,2,0.5
Full House,0,551,0,0.25
Full House,1,727,0,0.5
Full House,1,1424,2,0.75
Full House,1,867,0,0.75
Full House,1,1048,2,0.75
Full House,1,1036,2,0.75
Full House,1,1356,2,1.0
Full House,1,740,2,0.5
Full House,1,1176,2,0.75
Full House,1,688,0,0.5
Full House,1,1048,2,0.75
Full House,1,1020,2,0.75
Full House,1,687,0,0.5
Full House,1,1128,1,1.0
Full House,1,1031,0,0.5
Full House,0,354,0,0.25
Full House,1,984,1,0.75
Full House,0,378,0,0.25
Full House,1,1164,1,0.75
Full House,0,470,0,0.25
Full House,1,1184,1,1.0
Full House,0,562,0,0.5
Full House,1,1020,2,0.5
Full House,1,1096,2,0.75
Full House,1,996,1,0.75
Full House,1,947,2,0.75
Full House,1,828,1,0.5
Full House,1,988,2,0.75
Full House,1,751,0,0.5
Full House,1,951,2,0.75
Full House,1,991,2,0.75
Full House,1,1144,2,1.0
Full House,1,758,2,0.5
Full House,1,1240,1,1.0
Full House,1,1176,1,1.0
Full House,1,872,0,0.75
Full House,1,751,0,0.5
Full House,1,1080,1,1.0
Full House,1,1188,1,1.0
Full House,1,823,1,0.5
Full House,1,1092,1,1.0
Full House,0,504,0,0.25
Full House,1,800,1,0.5
Full House,1,1220,1,1.0
Full House,1,623,0,0.5
Full House,1,755,2,0.5
Full House,1,788,2,0.5
Full House,1,1020,2,0.75
Full House,1,804,0,0.75
Full House,1,1184,1,1.0
Full House,1,1051,2,0.5
Full House,1,739,2,0.5
Full House,1,1076,1,0.75
Full House,1,1604,3,1.0
Full House,1,836,2,0.5
Full House,1,1268,2,1.0
Full House,1,972,1,0.75
Full House,1,1020,1,1.0
Full House,1,1412,2,1.0
Full House,1,1068,2,0.75
Full House,1,964,2,0.75
Full House,1,687,1,0.5
Full House,1,972,1,0.75
Full House,1,715,0,0.5
Full House,1,1236,2,1.0
Full House,1,763,1,0.5
Full House,1,836,2,0.5
Full House,1,1320,2,0.75
Full House,0,544,0,0.25
Full House,1,736,0,0.5
Full House,1,1184,1,1.0
Full House,0,406,0,0.25
Full House,1,1244,1,1.0
Full House,1,1168,1,1.0
Full House,1,677,0,0.5
Full House,1,1080,1,1.0
Full House,1,1048,2,0.75
Full House,1,1088,2,0.75
Full House,1,1228,2,1.0
Full House,1,1076,2,0.75
Full House,1,1024,1,1.0
Full House,1,1204,2,1.0
Full House,1,681,0,0.5
Full House,1,1067,1,0.5
Full House,1,1332,2,1.0
Full House,1,1032,2,0.75
Full House,1,687,0,0.5
Full House,1,766,3,0.25
Full House,1,688,0,0.5
Full House,1,732,1,0.5
Full House,1,1184,1,1.0
Full House,1,944,2,0.75
Full House,1,747,2,0.5
Full House,1,756,2,0.5
Full House,1,1020,2,0.75
Full House,1,728,2,0.5
Full House,1,708,1,0.5
Full House,1,835,0,0.75
Full House,1,1132,3,0.5
Full House,1,880,0,0.75
Full House,1,1152,2,1.0
Full House,1,1224,2,1.0
Full House,1,915,2,0.75
Full House,1,931,2,0.75
Full House,1,1252,2,1.0
Full House,0,406,0,0.25
Full House,1,719,0,0.5
Full House,1,1151,2,0.75
Full House,0,459,0,0.25
Full House,1,814,0,0.75
Full House,1,1060,2,0.75
Full House,1,736,0,0.5
Full House,1,1708,3,0.75
Full House,1,1011,2,0.75
Full House,1,871,2,0.25
Full House,1,719,0,0.5
Full House,0,487,0,0.25
Full House,1,1048,2,0.75
Full House,1,1272,2,0.75
Full House,1,1068,2,0.75
Full House,1,944,1,0.75
Full House,1,995,2,0.75
Full House,1,980,2,0.75
Full House,1,932,2,0.75
Full House,1,1204,2,1.0
Full House,1,1164,1,1.0
Full House,1,1468,2,0.75
Full House,1,1208,1,1.0
Full House,0,571,0,0.25
Full House,1,619,0,0.5
Full House,1,1224,1,1.0
Full House,1,916,2,0.75
Full House,1,1164,1,1.0
Full House,0,484,0,0.25
Full House,1,1200,2,1.0
Full House,1,715,2,0.5
Full House,1,887,2,0.5
Full House,1,1352,2,1.0
Full House,1,727,0,0.5
Full House,1,880,1,0.75
Full House,1,1520,2,1.0
Full House,1,604,0,0.5
Full House,1,662,0,0.5
Full House,1,932,1,0.75
Full House,0,566,0,0.5
Full House,1,827,1,0.75
Full House,1,642,0,0.5
Full House,0,398,0,0.25
Full House,1,909,2,0.5
Full House,1,1432,2,1.0
Full House,1,964,2,0.75
Full House,0,402,0,0.25
Full House,1,916,1,0.75
Full House,1,776,2,0.5
Full House,1,763,2,0.5
Full House,1,1220,1,1.0
Full House,1,1252,2,1.0
Full House,1,1116,1,1.0
Full House,1,972,2,0.75
Full House,0,579,0,0.5
Full House,0,559,0,0.25
Full House,1,1068,2,0.75
Full House,1,795,0,0.5
Full House,1,796,0,0.5
Full House,1,1092,2,0.75
Full House,1,1180,2,1.0
Full House,1,687,1,0.5
Full House,1,952,2,0.75
Full House,1,759,2,0.5
Full House,1,1244,1,1.0
Full House,1,659,0,0.5
Full House,1,1232,2,1.0
Full House,1,1404,2,0.75
Full House,1,920,1,0.75
Full House,1,1356,2,1.0
Full House,1,1468,2,1.0
Full House,1,676,0,0.5
Full House,1,1208,1,1.0
Full House,1,1160,1,1.0
Full House,1,762,0,0.5
Full House,1,899,2,0.75
Full House,1,1148,1,1.0
Full House,1,1000,1,0.75
Full House,1,1308,3,0.75
Full House,0,243,0,0.0
Full House,0,450,0,0.25
Full House,1,768,0,0.5
Full House,1,792,1,0.5
Full House,1,1128,1,1.0
Full House,1,759,2,0.5
Full House,1,1003,1,0.75
Full House,1,939,2,0.75
Full House,1,1516,2,1.0
Full House,1,704,1,0.5
Full House,0,407,0,0.25
Full House,1,1199,2,0.75
Full House,1,1184,1,1.0
Full House,1,1232,1,1.0
Full House,1,1056,2,0.75
Full House,1,744,0,0.5
Full House,1,1276,2,1.0
Full House,1,706,1,0.5
Full House,1,1035,2,0.75
Full House,1,1600,2,1.0
Full House,1,694,0,0.5
Full House,1,1287,3,0.75
Full House,1,758,2,0.5
Full House,1,1067,3,0.5
Full House,1,695,0,0.5
Full House,1,808,2,0.5
Full House,0,578,0,0.5
Full House,1,776,2,0.5
Full House,1,731,2,0.5
Full House,1,1172,1,1.0
Full House,1,904,0,0.75
Full House,1,760,1,0.5
Full House,1,972,1,0.75
Full House,1,976,2,0.75
Full House,0,204,0,0.0
Full House,1,708,2,0.5
Full House,1,1072,2,0.75
Full House,1,1104,2,1.0
Full House,1,959,2,0.75
Full House,1,1532,2,1.0
Full House,1,912,0,0.75
Full House,1,891,2,0.75
Full House,0,387,0,0.25
Full House,1,675,0,0.5
Full House,1,816,1,0.75
Full House,1,1180,1,1.0
Full House,0,420,0,0.25
Full House,1,1584,2,1.0
Full House,1,1200,2,1.0
Full House,0,547,0,0.25
Full House,1,912,3,0.25
Full House,1,988,2,0.75
Full House,1,768,2,0.5
Full House,1,1016,2,0.75
Full House,1,1252,1,1.0
Full House,1,1056,2,0.75
Full House,1,1572,2,1.0
Full House,1,908,1,0.75
Full House,1,610,0,0.5
Full House,1,800,2,0.5
Full House,1,1664,2,1.0
Full House,1,912,1,0.75
Full House,1,1524,1,1.0
Full House,1,1474,3,0.75
Full House,1,988,1,0.75
Full House,1,1148,1,1.0
Full House,1,1496,1,1.0
Full House,1,867,1,0.5
Full House,1,690,0,0.5
Full House,1,912,1,0.75
Full House,1,751,2,0.5
Full House,1,878,0,0.75
Full House,1,1152,1,1.0
Full House,1,1088,2,1.0
Full House,1,1012,2,0.75
Full House,1,916,1,0.75
Full House,1,1334,3,0.75
Full House,1,1120,2,0.75
Full House,1,824,1,0.75
Full House,1,863,0,0.75
Full House,1,804,2,0.5
Full House,0,470,0,0.25
Full House,1,940,1,0.75
Full House,1,983,1,0.75
Full House,1,744,2,0.5
Full House,1,1204,1,1.0
Full House,1,1064,1,1.0
Full House,1,1220,2,0.75
Full House,1,1264,2,1.0
Full House,1,736,0,0.5
Full House,1,935,2,0.75
Full House,1,1540,1,1.0
Full House,1,924,0,0.75
Full House,1,667,1,0.5
Full House,1,1287,3,0.75
Full House,0,499,0,0.25
Full House,1,1340,2,1.0
Full House,1,988,1,0.75
Full House,1,1272,2,1.0
Full House,1,1308,2,1.0
Full House,1,1164,1,1.0
Full House,1,1288,1,0.75
Full House,1,1092,1,1.0
Full House,1,1076,1,1.0
Full House,1,900,1,0.75
Full House,1,1248,2,1.0
Full House,1,1256,2,1.0
Full House,1,768,2,0.5
Full House,1,1104,1,1.0
Full House,1,1036,1,1.0
Full House,0,394,0,0.25
Full House,1,1272,2,1.0
Full House,1,1383,2,0.75
Full House,1,1076,1,0.75
Full House,1,1164,1,1.0
Full House,0,387,0,0.25
Full House,1,1404,2,0.75
Full House,0,435,0,0.25
Full House,1,813,2,0.5
Full House,1,1196,2,1.0
Full House,1,647,1,0.5
Full House,1,779,2,0.5
Full House,1,1056,1,0.75
Full House,1,936,2,0.75
Full House,1,744,1,0.5
Full House,0,538,0,0.25
Full House,1,1184,2,1.0
Full House,1,972,1,0.75
Full House,1,635,0,0.5
Full House,1,612,0,0.5
Full House,0,491,0,0.25
Full House,1,1296,2,1.0
Full House,1,612,0,0.5
Full House,1,803,0,0.75
Full House,0,463,0,0.25
Full House,1,860,2,0.75
Full House,0,465,0,0.25
Full House,1,742,1,0.5
Full House,1,1063,2,0.5
Full House,1,896,1,0.75
Full House,1,988,2,0.75
Full House,1,956,1,0.75
Full House,1,720,2,0.5
Full House,1,1120,2,0.75
Full House,1,1324,2,0.75
